cell_id,iso3,country,year,variable,value,source_id,source_url,snapshot_source_url,retrieval_status,evidence_type,quality_code,local_path,evidence_href,downloadable_local,evidence_label,evidence_note
SWE:2010:foreign_nationals_pct_pop,SWE,Sweden,2010,foreign_nationals_pct_pop,0.0629630056154076,S0067,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2010:irregular_proxy_detections,SWE,Sweden,2010,irregular_proxy_detections,27460,S0094,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,retrieved,local_snapshot,A,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2011:year,SWE,Sweden,2011,year,2011,PANEL,,,local_data,panel_record,P,data/panel_evidence.csv,data/panel_evidence.csv,True,local Panel evidence register,Year value comes from the copied Panel row; the evidence register is downloadable locally.
SWE:2011:population,SWE,Sweden,2011,population,9449213,S0044,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,retrieved,local_snapshot,A,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2011:foreign_born,SWE,Sweden,2011,foreign_born,1384111,S0090,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2011:foreign_born_pct_pop,SWE,Sweden,2011,foreign_born_pct_pop,0.14647897131750548,S0090,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2011:foreign_nationals,SWE,Sweden,2011,foreign_nationals,622275,S0067,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2011:foreign_nationals_pct_pop,SWE,Sweden,2011,foreign_nationals_pct_pop,0.06585469075572749,S0067,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2011:irregular_proxy_detections,SWE,Sweden,2011,irregular_proxy_detections,20765,S0094,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,retrieved,local_snapshot,A,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2012:year,SWE,Sweden,2012,year,2012,PANEL,,,local_data,panel_record,P,data/panel_evidence.csv,data/panel_evidence.csv,True,local Panel evidence register,Year value comes from the copied Panel row; the evidence register is downloadable locally.
SWE:2012:population,SWE,Sweden,2012,population,9519374,S0044,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,retrieved,local_snapshot,A,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2012:foreign_born,SWE,Sweden,2012,foreign_born,1426402,S0090,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2012:foreign_born_pct_pop,SWE,Sweden,2012,foreign_born_pct_pop,0.14984199591275646,S0090,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2012:foreign_nationals,SWE,Sweden,2012,foreign_nationals,646095,S0067,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2012:foreign_nationals_pct_pop,SWE,Sweden,2012,foreign_nationals_pct_pop,0.06787158483320437,S0067,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2012:irregular_proxy_detections,SWE,Sweden,2012,irregular_proxy_detections,23205,S0094,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,retrieved,local_snapshot,A,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2013:year,SWE,Sweden,2013,year,2013,PANEL,,,local_data,panel_record,P,data/panel_evidence.csv,data/panel_evidence.csv,True,local Panel evidence register,Year value comes from the copied Panel row; the evidence register is downloadable locally.
SWE:2013:population,SWE,Sweden,2013,population,9600379,S0044,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,retrieved,local_snapshot,A,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2013:foreign_born,SWE,Sweden,2013,foreign_born,1472353,S0090,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2013:foreign_born_pct_pop,SWE,Sweden,2013,foreign_born_pct_pop,0.1533640494817965,S0090,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2013:foreign_nationals,SWE,Sweden,2013,foreign_nationals,659374,S0067,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2013:foreign_nationals_pct_pop,SWE,Sweden,2013,foreign_nationals_pct_pop,0.0686820801553772,S0067,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2013:irregular_proxy_detections,SWE,Sweden,2013,irregular_proxy_detections,24400,S0094,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,retrieved,local_snapshot,A,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2014:year,SWE,Sweden,2014,year,2014,PANEL,,,local_data,panel_record,P,data/panel_evidence.csv,data/panel_evidence.csv,True,local Panel evidence register,Year value comes from the copied Panel row; the evidence register is downloadable locally.
SWE:2014:population,SWE,Sweden,2014,population,9696110,S0044,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,retrieved,local_snapshot,A,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2014:foreign_born,SWE,Sweden,2014,foreign_born,1532563,S0090,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2014:foreign_born_pct_pop,SWE,Sweden,2014,foreign_born_pct_pop,0.15805957234396062,S0090,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2014:foreign_nationals,SWE,Sweden,2014,foreign_nationals,687192,S0067,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2014:foreign_nationals_pct_pop,SWE,Sweden,2014,foreign_nationals_pct_pop,0.07087295833071201,S0067,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2014:irregular_proxy_detections,SWE,Sweden,2014,irregular_proxy_detections,72835,S0094,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,retrieved,local_snapshot,A,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2015:year,SWE,Sweden,2015,year,2015,PANEL,,,local_data,panel_record,P,data/panel_evidence.csv,data/panel_evidence.csv,True,local Panel evidence register,Year value comes from the copied Panel row; the evidence register is downloadable locally.
SWE:2015:population,SWE,Sweden,2015,population,9799186,S0044,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,retrieved,local_snapshot,A,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2015:foreign_born,SWE,Sweden,2015,foreign_born,1602522,S0090,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2015:foreign_born_pct_pop,SWE,Sweden,2015,foreign_born_pct_pop,0.16353623658128338,S0090,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2015:foreign_nationals,SWE,Sweden,2015,foreign_nationals,731215,S0067,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2015:foreign_nationals_pct_pop,SWE,Sweden,2015,foreign_nationals_pct_pop,0.07461997353657743,S0067,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2015:irregular_proxy_detections,SWE,Sweden,2015,irregular_proxy_detections,1445,S0094,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,retrieved,local_snapshot,A,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2016:year,SWE,Sweden,2016,year,2016,PANEL,,,local_data,panel_record,P,data/panel_evidence.csv,data/panel_evidence.csv,True,local Panel evidence register,Year value comes from the copied Panel row; the evidence register is downloadable locally.
SWE:2016:population,SWE,Sweden,2016,population,9923085,S0044,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,retrieved,local_snapshot,A,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2016:foreign_born,SWE,Sweden,2016,foreign_born,1675116,S0090,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2016:foreign_born_pct_pop,SWE,Sweden,2016,foreign_born_pct_pop,0.1688100021313936,S0090,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,sources/S0090_ec-europa-eu_migr-pop3ctb_86ac9ed5688b.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2016:foreign_nationals,SWE,Sweden,2016,foreign_nationals,773232,S0067,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2016:foreign_nationals_pct_pop,SWE,Sweden,2016,foreign_nationals_pct_pop,0.07792254122583854,S0067,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=SE&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,sources/S0067_ec-europa-eu_migr-pop1ctz_38681433ea46.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2016:irregular_proxy_detections,SWE,Sweden,2016,irregular_proxy_detections,1210,S0094,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,retrieved,local_snapshot,A,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
SWE:2017:year,SWE,Sweden,2017,year,2017,PANEL,,,local_data,panel_record,P,data/panel_evidence.csv,data/panel_evidence.csv,True,local Panel evidence register,Year value comes from the copied Panel row; the evidence register is downloadable locally.
