source_id,source_name,countries,topics,years,original_status,retrieval_status,http_status,bytes,content_type,snapshot_path,snapshot_sha256,retrieved_at,tls_verification,error,source_url
S0151,"出入国在留管理庁 本邦における不法残留者数について (Immigration Services Agency of Japan, Number of Overstayers in Japan)",Japan,irregular_proxy_overstayers,2014,downloaded,retrieved,200,1313015,application/pdf,sources/S0151_moj-go-jp_001459199-pdf_0a502466cc2b.pdf,b1d727361d9b711cedab39c29cbd4f1dc289f8a7fe0012b240b1c82046df7c82,2026-08-17,unverified_local_proxy,,https://www.moj.go.jp/isa/content/001459199.pdf
S0152,"Japan Immigration Services Agency (2015), Immigration Control in Recent Years, Table 21 (changes in the estimated number of foreign nationals overstaying) | Japan Immigration Services Agency (2015), Immigration Control in Recent Years",Japan,irregular_proxy_overstayers,2010;2012;2013;2015,downloaded,retrieved,200,7589110,application/pdf,sources/S0152_moj-go-jp_930003133-pdf_d650ae6b3e09.pdf,e194b147c1d54b2ec3dde796bdbec2ffb95d4efb64e168bbe39d655a1560b2c0,2026-08-17,unverified_local_proxy,,https://www.moj.go.jp/isa/content/930003133.pdf
S0153,"Immigration Services Agency of Japan, Overstayers as of 1 January (本邦における不法残留者数について)",Japan,irregular_proxy_overstayers,2022,downloaded,retrieved,200,32698,text/html,sources/S0153_moj-go-jp_13-00003-html_d37c1fe6c04a.html,06dca1370a59f48504aef9e90a829202f132da1d619ee56231394b3b68b8c595,2026-08-17,unverified_local_proxy,,https://www.moj.go.jp/isa/publications/press/13_00003.html
S0154,"Immigration Services Agency of Japan, Overstayers as of 1 January (本邦における不法残留者数について)",Japan,irregular_proxy_overstayers,2020;2021,downloaded,retrieved,200,24162,text/html,sources/S0154_moj-go-jp_13-00013-html_f678d4147a6a.html,8600ef4c343daf79a6d2e10d33c9f323a526dad43c42a896a85c970050ce3b3d,2026-08-17,unverified_local_proxy,,https://www.moj.go.jp/isa/publications/press/13_00013.html
S0155,"Fondazione ISMU estimate, reported in Neodemos",Italy,irregular_stock,2017,downloaded,retrieved,200,129358,text/html; charset=UTF-8,sources/S0155_neodemos-info_irregolari-sanatorie-e-rimpatri_f0d9c273a11e.html,3c5f83095b9329eca0b0e91d40e8258429bc9ca2e00f0e5681efe0f949741c2f,2026-08-17,unverified_local_proxy,,https://www.neodemos.info/2018/07/27/irregolari-sanatorie-e-rimpatri/
S0156,"Ministry of Justice Immigration Bureau, Honpo ni okeru fuho zanryusha su ni tsuite (Heisei 26-nen 1-gatsu 1-nichi genzai), mirrored by Nisshinkyo",Japan,irregular_proxy_overstayers,2014,failed,failed,,0,,sources/S0156_nisshinkyo-org_g-26-2-pdf_805a6e50e069.error.txt,b2b2cb3634a0ae3607692d2a6a58f8362d0b70b02479c9cdf79e93037987e135,2026-08-17,unverified_local_proxy,HTTP 404: Not Found,https://www.nisshinkyo.org/news/pdf/G-26-2.pdf
S0157,"ONS, Population of the UK by country of birth and nationality",United Kingdom,foreign_born; foreign_born;foreign_nationals; foreign_nationals,2020,downloaded,retrieved,200,90593,text/html;charset=utf-8,sources/S0157_ons-gov-uk_yearendingjune2020_1df74ac4a612.html,b2847261ab5db8a918c550dc4daf5282d1f3cce01d1a8d4c78232c88ae53421e,2026-08-17,unverified_local_proxy,,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/internationalmigration/bulletins/ukpopulationbycountryofbirthandnationality/yearendingjune2020
S0158,"ONS, Population of the UK by country of birth and nationality",United Kingdom,foreign_born; foreign_born;foreign_nationals; foreign_nationals,2021,downloaded,retrieved,200,92069,text/html;charset=utf-8,sources/S0158_ons-gov-uk_yearendingjune2021_ecedb72bf9e9.html,f793e07b36919939865d040c51fb6129f932245ae5a734405ba540111afb4be9,2026-08-17,unverified_local_proxy,,https://www.ons.gov.uk/peoplepopulationandcommunity/populationandmigration/internationalmigration/bulletins/ukpopulationbycountryofbirthandnationality/yearendingjune2021
S0159,"Pew Research Center (2019), Europe's Unauthorized Immigrant Population Peaks in 2016, Then Levels Off - Appendix E corrected estimates",United Kingdom,irregular_stock,2017,downloaded,retrieved,200,477128,text/html; charset=UTF-8,sources/S0159_pewresearch-org_eu-unauthorized-immigrants-appendix-e-updated-unauthorized-i_e4e64e17a6b0.html,9beac7eb4636987dcf1241fbaf55eb5ad979fd24c9020437a7da36ced974f55e,2026-08-17,unverified_local_proxy,,https://www.pewresearch.org/global/2019/11/13/eu-unauthorized-immigrants-appendix-e-updated-unauthorized-immigrant-population-estimates-for-europe-and-the-united-kingdom-2014-2017/
S0160,"Pew Research Center (2019), Europe's Unauthorized Immigrant Population Peaks in 2016, Then Levels Off",Austria; Czech Republic; France; Germany; Italy; Spain; Switzerland,irregular_stock,2014;2015;2016;2017; 2017,downloaded,retrieved,200,504541,text/html; charset=UTF-8,sources/S0160_pewresearch-org_europes-unauthorized-immigrant-population-peaks-in-2016-then_d57b419efda0.html,01b895c3a3c21e7a2917d94becf363084bd5b8c1cb081d5002700a988aed23d9,2026-08-17,unverified_local_proxy,,https://www.pewresearch.org/global/2019/11/13/europes-unauthorized-immigrant-population-peaks-in-2016-then-levels-off/
S0161,"Pew Hispanic Center, Unauthorized Immigrant Population: National and State Trends, 2010",United States,irregular_stock,2010,downloaded,retrieved,200,472101,text/html; charset=UTF-8,sources/S0161_pewresearch-org_unauthorized-immigrant-population-brnational-and-state-trend_89a5564cac56.html,7da89713cf45f3461379900bf6ae5cf3352adc7e917288e4d0d584398f75db9f,2026-08-17,unverified_local_proxy,,https://www.pewresearch.org/race-and-ethnicity/2011/02/01/unauthorized-immigrant-population-brnational-and-state-trends-2010/
S0162,"Pew Research Center, Unauthorized immigrant population trends",United States,irregular_stock,2017,downloaded,retrieved,200,380018,text/html; charset=UTF-8,sources/S0162_pewresearch-org_unauthorized-trends_40556c97a4f8.html,5072c1c1f6dbe4001d14a1db679417813323530642826e1f2dfc4368d57cfabf,2026-08-17,unverified_local_proxy,,https://www.pewresearch.org/race-and-ethnicity/feature/unauthorized-trends/
S0163,"Pew Research Center, What we know about unauthorized immigrants living in the U.S. (July 2024)",United States,irregular_stock,2021;2022,downloaded,retrieved,200,444847,text/html; charset=UTF-8,sources/S0163_pewresearch-org_what-we-know-about-unauthorized-immigrants-living-in-the-us_a9cf4bd7535c.html,04490f02729244cad2ea46e594263536b75e39748ce0b7868fe617962e30916f,2026-08-17,unverified_local_proxy,,https://www.pewresearch.org/short-reads/2024/07/22/what-we-know-about-unauthorized-immigrants-living-in-the-us/
S0164,"Pew Research Center, Q&A: How Pew Research Center estimates the number of unauthorized immigrants living in the U.S. (22 August 2025)",United States,irregular_stock,2021;2022,downloaded,retrieved,200,417979,text/html; charset=UTF-8,sources/S0164_pewresearch-org_qa-how-pew-research-center-estimates-the-number-of-unauthori_a42cc2fb5071.html,ebf5db3b799a313414ecdf05a62df5acae4f4c73208a9b80147506ed6121b6a5,2026-08-17,unverified_local_proxy,,https://www.pewresearch.org/short-reads/2025/08/22/qa-how-pew-research-center-estimates-the-number-of-unauthorized-immigrants-living-in-the-us/
S0165,"Morlok, Oswald, Meier, Efionayi-Mader, Ruedin, Bader, Wanner (2015), Sans-Papiers in der Schweiz 2015, State Secretariat for Migration (SEM)",Switzerland,irregular_stock,2015,failed,failed,,0,,sources/S0165_sem-admin-ch_ber-sanspapiers-2015-d-pdf_7c4a9b44b34f.error.txt,16b6dece151a3d45074d74ebf782024858989db7b92b0b192e85aa1a9ef9ee1d,2026-08-17,unverified_local_proxy,HTTP 404: Not Found,https://www.sem.admin.ch/dam/sem/de/data/internationales/illegale-migration/sans_papiers/ber-sanspapiers-2015-d.pdf
S0166,National Bureau of Statistics of China - 2010 Population Census (Sixth National Population Census),China,foreign_nationals,2010,downloaded,retrieved,200,19101,text/html,sources/S0166_stats-gov-cn_t20110429-26451-html_d229a4a047ae.html,23e20136c584618a211a2647fa5eac65a2fa5ade4af2e5c7f24886a8df1217c4,2026-08-17,unverified_local_proxy,,https://www.stats.gov.cn/english/NewsEvents/201104/t20110429_26451.html
S0167,National Bureau of Statistics of China - Communique of the Seventh National Population Census (No. 8),China,foreign_nationals,2020,downloaded,retrieved,200,18806,text/html,sources/S0167_stats-gov-cn_t20210510-1817193-html_b5b4dfbe511b.html,06cacd7df5779c8903386aefa497795abf59284071e94f43d618bdda20cb1cca,2026-08-17,unverified_local_proxy,,https://www.stats.gov.cn/english/PressRelease/202105/t20210510_1817193.html
S0168,National Statistics Office (Philippines) - 2010 Census of Population and Housing (reported by SunStar),Philippines,foreign_nationals,2010,downloaded,retrieved,200,763778,text/html; charset=utf-8,sources/S0168_sunstar-com-ph_nearly-200000-foreigners-living-in-philippines-census_10e496fe17f1.html,18eed64a1c98efedd64a8303c512b5e5438254d5bac39de59d76d8ca92e71d0b,2026-08-17,unverified_local_proxy,,https://www.sunstar.com.ph/bacolod/nearly-200000-foreigners-living-in-philippines-census
S0169,"Russian Ministry of Internal Affairs (MVD) data, reported by The Moscow Times, 16 April 2021",Russia,irregular_stock,2020,downloaded,retrieved,200,52062,text/html; charset=UTF-8,sources/S0169_themoscowtimes-com_russia-tells-illegal-migrants-from-post-soviet-countries-to-_8d3ec48e1d75.html,16292eff27fc3b3714e352de8f807f54c5a0dc8126d657e960b0962be45cd125,2026-08-17,unverified_local_proxy,,https://www.themoscowtimes.com/2021/04/16/russia-tells-illegal-migrants-from-post-soviet-countries-to-leave-by-june-15-a73623
S0170,"UN DESA Population Division, International Migrant Stock 2024, total destination, Table 1",,immigrant stock alternative,,downloaded,retrieved,200,541936,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,sources/S0170_un-org_undesa-pd-2024-ims-stock-by-sex-and-destination-xlsx_38e44c89a933.xml,894fe0637f649e9eb2555915e7f5d6e9818a913b7653c8d7b5e3803fc236ce82,2026-08-17,unverified_local_proxy,,https://www.un.org/development/desa/pd/sites/www.un.org.development.desa.pd/files/undesa_pd_2024_ims_stock_by_sex_and_destination.xlsx
S0171,"Fondazione ISMU, XXIV Rapporto sulle migrazioni 2018",Italy,irregular_stock,2018,downloaded,retrieved,200,135398,text/html; charset=UTF-8,sources/S0171_vita-it_rapporto-ismu-calano-gli-sbarcati-ma-sale-la-quota-degli-irr_e4b2bfdc1fe0.html,78a5567b4dcccb9c3db5e3ab150ecd2dce1462b9b0bcf80080e3a990d0fc76a6,2026-08-17,unverified_local_proxy,,https://www.vita.it/rapporto-ismu-calano-gli-sbarcati-ma-sale-la-quota-degli-irregolari/
S0172,"Van der Heijden, Cruyff, Van Gils (WODC), Schattingen onrechtmatig in Nederland verblijvende vreemdelingen 2017-2018",Netherlands,irregular_stock,2017,downloaded,retrieved,200,207965,text/html; charset=utf-8,sources/S0172_wodc-nl_nieuwe-schatting-voor-de-periode-medio-2017-medio-2018_bf90e24ca2a8.html,84d76b44ee5fcaaa3eb7fcb46aabfbf4cb00a8ca7da04b9b959c7c43dbb770ce,2026-08-17,unverified_local_proxy,,https://www.wodc.nl/actueel/nieuws/2020/12/16/nieuwe-schatting-voor-de-periode-medio-2017---medio-2018
S0173,"Van der Heijden, Cruyff, Lugtig, Engbersen, Van Gils (WODC/Utrecht University/Erasmus University Rotterdam), Schattingen onrechtmatig in Nederland verblijvende vreemdelingen medio 2018-2019 tot medio 2022-2023",Netherlands,irregular_stock,2018;2019;2020;2021;2022,downloaded,retrieved,200,233609,text/html; charset=utf-8,sources/S0173_wodc-nl_nieuwe-schattingen-beschikbaar-over-het-aantal-vreemdelingen_e1fe3b803c20.html,daee2a50307f6a5ec0c7d74b57d10f939524b246df75b3867e0ec145cd9c123b,2026-08-17,unverified_local_proxy,,https://www.wodc.nl/actueel/nieuws/2026/03/31/nieuwe-schattingen-beschikbaar-over-het-aantal-vreemdelingen-zonder-verblijfsvergunning
