country,iso3,year,variable,value,value_pct_pop,estimate_rank_in_cell,source_name,source_url,notes
Portugal,PRT,2020,irregular_proxy_detections,3145,0.000305426363063474,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. CORRECTED: an earlier extraction of this country shifted the series one year forward; re-read directly from the Eurostat API and cross-checked against an independent compilation."
Portugal,PRT,2021,irregular_proxy_detections,1855,0.000179022414088784,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. CORRECTED: an earlier extraction of this country shifted the series one year forward; re-read directly from the Eurostat API and cross-checked against an independent compilation."
Portugal,PRT,2022,irregular_proxy_detections,2170,0.000207967314055179,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. CORRECTED: an earlier extraction of this country shifted the series one year forward; re-read directly from the Eurostat API and cross-checked against an independent compilation."
Russia,RUS,2020,irregular_stock,1200000,0.00826189388440019,PANEL PRIMARY,"Russian Ministry of Internal Affairs (MVD) data, reported by The Moscow Times, 16 April 2021",https://www.themoscowtimes.com/2021/04/16/russia-tells-illegal-migrants-from-post-soviet-countries-to-leave-by-june-15-a73623,"ADMINISTRATIVE COUNT, not a modelled stock and not an enforcement flow: MVD register of nationals of post-Soviet/CIS states residing in Russia without valid documentation, as at late 2020. LOWER BOUND: source states 'more than 1.2 million'; recorded here as 1,200,000. Covers CIS nationals only (Uzbekistan 332,000; Tajikistan 247,000; Ukraine 152,000; Azerbaijan 120,000; Kyrgyzstan 115,000; Armenia 61,000; Moldova 56,000; Kazakhstan 49,000) and therefore excludes non-CIS irregular migrants. No published method statement accompanies the figure."
Slovak Republic,SVK,2010,irregular_proxy_detections,1440,0.000267090648340291,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
Slovak Republic,SVK,2011,irregular_proxy_detections,1145,0.000212100510078572,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
Slovak Republic,SVK,2012,irregular_proxy_detections,1395,0.000257971265884419,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
Slovak Republic,SVK,2013,irregular_proxy_detections,1025,0.000189345203645847,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
Slovak Republic,SVK,2014,irregular_proxy_detections,1155,0.000213152761878468,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
Slovak Republic,SVK,2015,irregular_proxy_detections,1985,0.000365979504041538,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
Slovak Republic,SVK,2016,irregular_proxy_detections,2035,0.00037471472884832,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
Slovak Republic,SVK,2017,irregular_proxy_detections,2590,0.000476170165199793,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
Slovak Republic,SVK,2018,irregular_proxy_detections,2635,0.000483772862857645,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
Slovak Republic,SVK,2019,irregular_proxy_detections,2005,0.000367610187257513,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
Slovak Republic,SVK,2020,irregular_proxy_detections,1215,0.000222575289526486,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
Slovak Republic,SVK,2021,irregular_proxy_detections,1715,0.000314837935566351,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
Slovak Republic,SVK,2022,irregular_proxy_detections,11705,0.00215492165327136,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
Slovenia,SVN,2010,irregular_proxy_detections,3415,0.00166700592555928,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
Slovenia,SVN,2011,irregular_proxy_detections,4350,0.00211901251094214,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
Slovenia,SVN,2012,irregular_proxy_detections,1555,0.00075589684608725,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
Slovenia,SVN,2013,irregular_proxy_detections,1040,0.000504865887716856,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
Slovenia,SVN,2014,irregular_proxy_detections,1025,0.000497095025169982,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
Slovenia,SVN,2015,irregular_proxy_detections,1025,0.000496721396480111,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
Slovenia,SVN,2016,irregular_proxy_detections,2475,0.00119852283876066,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
Slovenia,SVN,2017,irregular_proxy_detections,4180,0.00202285340410417,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
Slovenia,SVN,2018,irregular_proxy_detections,4345,0.00209509261321938,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
Slovenia,SVN,2019,irregular_proxy_detections,5765,0.00276050632426492,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
Slovenia,SVN,2020,irregular_proxy_detections,4605,0.00219033408659263,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
Slovenia,SVN,2021,irregular_proxy_detections,14430,0.00684509451495888,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
Slovenia,SVN,2022,irregular_proxy_detections,35215,0.0166731689579352,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
Sweden,SWE,2010,irregular_proxy_detections,27460,0.00292809032422896,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. CORRECTED: an earlier extraction of this country shifted the series one year forward; re-read directly from the Eurostat API and cross-checked against an independent compilation. Break in series: Sweden's 2014 figure (72835) and earlier years are not comparable with 2014 onwards owing to a change in national reporting practice."
Sweden,SWE,2011,irregular_proxy_detections,20765,0.00219753750920844,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. CORRECTED: an earlier extraction of this country shifted the series one year forward; re-read directly from the Eurostat API and cross-checked against an independent compilation. Break in series: Sweden's 2014 figure (72835) and earlier years are not comparable with 2014 onwards owing to a change in national reporting practice."
Sweden,SWE,2012,irregular_proxy_detections,23205,0.00243766029152757,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. CORRECTED: an earlier extraction of this country shifted the series one year forward; re-read directly from the Eurostat API and cross-checked against an independent compilation. Break in series: Sweden's 2014 figure (72835) and earlier years are not comparable with 2014 onwards owing to a change in national reporting practice."
Sweden,SWE,2013,irregular_proxy_detections,24400,0.00254156632774602,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. CORRECTED: an earlier extraction of this country shifted the series one year forward; re-read directly from the Eurostat API and cross-checked against an independent compilation. Break in series: Sweden's 2014 figure (72835) and earlier years are not comparable with 2014 onwards owing to a change in national reporting practice."
Sweden,SWE,2014,irregular_proxy_detections,72835,0.00751177534083256,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. CORRECTED: an earlier extraction of this country shifted the series one year forward; re-read directly from the Eurostat API and cross-checked against an independent compilation. Break in series: Sweden's 2014 figure (72835) and earlier years are not comparable with 2014 onwards owing to a change in national reporting practice."
Sweden,SWE,2015,irregular_proxy_detections,1445,0.000147461227901991,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. CORRECTED: an earlier extraction of this country shifted the series one year forward; re-read directly from the Eurostat API and cross-checked against an independent compilation. Break in series: Sweden's 2014 figure (72835) and earlier years are not comparable with 2014 onwards owing to a change in national reporting practice."
Sweden,SWE,2016,irregular_proxy_detections,1210,0.000121937885244357,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. CORRECTED: an earlier extraction of this country shifted the series one year forward; re-read directly from the Eurostat API and cross-checked against an independent compilation. Break in series: Sweden's 2014 figure (72835) and earlier years are not comparable with 2014 onwards owing to a change in national reporting practice."
Sweden,SWE,2017,irregular_proxy_detections,2145,0.000213269477767179,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. CORRECTED: an earlier extraction of this country shifted the series one year forward; re-read directly from the Eurostat API and cross-checked against an independent compilation. Break in series: Sweden's 2014 figure (72835) and earlier years are not comparable with 2014 onwards owing to a change in national reporting practice."
Sweden,SWE,2018,irregular_proxy_detections,1720,0.000169038213840023,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. CORRECTED: an earlier extraction of this country shifted the series one year forward; re-read directly from the Eurostat API and cross-checked against an independent compilation. Break in series: Sweden's 2014 figure (72835) and earlier years are not comparable with 2014 onwards owing to a change in national reporting practice."
Sweden,SWE,2019,irregular_proxy_detections,2170,0.000211112350977299,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. CORRECTED: an earlier extraction of this country shifted the series one year forward; re-read directly from the Eurostat API and cross-checked against an independent compilation. Break in series: Sweden's 2014 figure (72835) and earlier years are not comparable with 2014 onwards owing to a change in national reporting practice."
Sweden,SWE,2020,irregular_proxy_detections,2615,0.000252573009053414,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. CORRECTED: an earlier extraction of this country shifted the series one year forward; re-read directly from the Eurostat API and cross-checked against an independent compilation. Break in series: Sweden's 2014 figure (72835) and earlier years are not comparable with 2014 onwards owing to a change in national reporting practice."
Sweden,SWE,2021,irregular_proxy_detections,2635,0.000252980780853262,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. CORRECTED: an earlier extraction of this country shifted the series one year forward; re-read directly from the Eurostat API and cross-checked against an independent compilation. Break in series: Sweden's 2014 figure (72835) and earlier years are not comparable with 2014 onwards owing to a change in national reporting practice."
Sweden,SWE,2022,irregular_proxy_detections,2455,0.000234100678167256,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. CORRECTED: an earlier extraction of this country shifted the series one year forward; re-read directly from the Eurostat API and cross-checked against an independent compilation. Break in series: Sweden's 2014 figure (72835) and earlier years are not comparable with 2014 onwards owing to a change in national reporting practice."
Turkey,TUR,2010,irregular_proxy_detections,32667,0.00044662345856664,PANEL PRIMARY,Presidency of Migration Management / Goc Idaresi Baskanligi (GIB) figures reported by Demiroren Haber Ajansi (DHA),https://www.dha.com.tr/gundem/guzel-yasam-icin-hedef-ulke-turkiyede-20-yilda-2-6-milyon-duzensiz-gocmen-yakalandi-2478884,"ENFORCEMENT/TRANSIT FLOW, not a stock: number of irregular migrants apprehended during calendar year 2010. Administrative apprehension count published by DGMM/PMM. Syrians under temporary protection are excluded from this series. goc.gov.tr publishes the series only as images; value read from DHA reporting quoting GIB verbatim ('en az yakalandigi yil 32 bin 667 ile 2010 oldu')."
Turkey,TUR,2014,irregular_proxy_detections,58647,0.000759854475695359,PANEL PRIMARY,Presidency of Migration Management / Goc Idaresi Baskanligi (GIB) figures reported by Demiroren Haber Ajansi (DHA),https://www.dha.com.tr/gundem/guzel-yasam-icin-hedef-ulke-turkiyede-20-yilda-2-6-milyon-duzensiz-gocmen-yakalandi-2478884,"ENFORCEMENT/TRANSIT FLOW, not a stock: irregular migrants apprehended during calendar year 2014. Administrative apprehension count published by DGMM/PMM. Syrians under temporary protection excluded. Verbatim: '2014te 58 bin 647 duzensiz gocmen yakalanirken'."
Turkey,TUR,2015,irregular_proxy_detections,146485,0.00187276717564401,PANEL PRIMARY,Presidency of Migration Management / Goc Idaresi Baskanligi (GIB) figures reported by Demiroren Haber Ajansi (DHA),https://www.dha.com.tr/gundem/guzel-yasam-icin-hedef-ulke-turkiyede-20-yilda-2-6-milyon-duzensiz-gocmen-yakalandi-2478884,"ENFORCEMENT/TRANSIT FLOW, not a stock: irregular migrants apprehended during calendar year 2015. Administrative apprehension count published by DGMM/PMM. Syrians under temporary protection excluded."
Turkey,TUR,2018,irregular_proxy_detections,268003,0.00329212878997785,PANEL PRIMARY,Presidency of Migration Management / Goc Idaresi Baskanligi (GIB) figures reported by Demiroren Haber Ajansi (DHA),https://www.dha.com.tr/gundem/guzel-yasam-icin-hedef-ulke-turkiyede-20-yilda-2-6-milyon-duzensiz-gocmen-yakalandi-2478884,"ENFORCEMENT/TRANSIT FLOW, not a stock: irregular migrants apprehended during calendar year 2018. Administrative apprehension count published by DGMM/PMM. Syrians under temporary protection excluded."
Turkey,TUR,2019,irregular_proxy_detections,454662,0.00550575300583293,PANEL PRIMARY,Presidency of Migration Management / Goc Idaresi Baskanligi (GIB) figures reported by Demiroren Haber Ajansi (DHA),https://www.dha.com.tr/gundem/guzel-yasam-icin-hedef-ulke-turkiyede-20-yilda-2-6-milyon-duzensiz-gocmen-yakalandi-2478884,"ENFORCEMENT/TRANSIT FLOW, not a stock: irregular migrants apprehended during calendar year 2019 (peak year on record). Administrative apprehension count published by DGMM/PMM. Syrians under temporary protection excluded. Independently corroborated at 454,662 by AIDA/ECRE country report on Turkiye citing PMM."
Turkey,TUR,2020,irregular_proxy_detections,122302,0.00146672026564112,PANEL PRIMARY,Presidency of Migration Management / Goc Idaresi Baskanligi (GIB) figures reported by Demiroren Haber Ajansi (DHA),https://www.dha.com.tr/gundem/guzel-yasam-icin-hedef-ulke-turkiyede-20-yilda-2-6-milyon-duzensiz-gocmen-yakalandi-2478884,"ENFORCEMENT/TRANSIT FLOW, not a stock: irregular migrants apprehended during calendar year 2020 (COVID-19 border closures). Administrative apprehension count published by DGMM/PMM. Syrians under temporary protection excluded."
Turkey,TUR,2021,irregular_proxy_detections,162996,0.0019370314333726,PANEL PRIMARY,Presidency of Migration Management / Goc Idaresi Baskanligi (GIB) data tabulated in Turkiye'nin Duzensiz Gocle Mucadele Stratejisine Iliskin Bir Degerlendirme (DergiPark),https://dergipark.org.tr/tr/download/article-file/3843070,"ENFORCEMENT/TRANSIT FLOW, not a stock: irregular migrants apprehended during calendar year 2021. Administrative apprehension count published by DGMM/PMM (cited as GIB 2024h). Syrians under temporary protection excluded. Same value also appears in the AYBU-GPM Turkiye Goc ve Insan Hareketlilikleri Yillik Raporu 2021. The adjacent values in this source for 2019, 2020, 2022 and 2023 match the DGMM figures exactly, which anchors the 2021 reading."
Turkey,TUR,2022,irregular_proxy_detections,285027,0.00335405144507503,PANEL PRIMARY,Presidency of Migration Management / Goc Idaresi Baskanligi (GIB) figures reported by Demiroren Haber Ajansi (DHA),https://www.dha.com.tr/gundem/guzel-yasam-icin-hedef-ulke-turkiyede-20-yilda-2-6-milyon-duzensiz-gocmen-yakalandi-2478884,"ENFORCEMENT/TRANSIT FLOW, not a stock: irregular migrants apprehended during calendar year 2022. Administrative apprehension count published by DGMM/PMM. Syrians under temporary protection excluded. Verbatim: '2022de 285 bin 27'."
Taiwan,TWN,2011,irregular_proxy_overstayers,33730,0.00145231431646932,PANEL PRIMARY,"Ministry of Labor, Republic of China (Taiwan), Monthly Bulletin of Labour Statistics, Table 12-7 Status of the Missing Foreign Workers by Nationality (表 12-7 失聯移工概況—按國籍分)",https://statdb.mol.gov.tw/html/mon/212070.pdf,"absconded / missing migrant workers (失聯移工), stock at END OF YEAR 2011. Counts migrant workers whose employment permit has lapsed and who have not been located. This is the Ministry of Labor absconded-worker measure, a DIFFERENT series from the National Immigration Agency 逾期停留/逾期居留 (overstaying visit / overstaying residence) counts used for TWN 2014-2018; the two are not additive and not directly comparable."
